nppes_provider_city,counts,nppes_provider_zip5,total_claim_count,brand_claim_count,generic_claim_count,brand_drug_cost,generic_drug_cost,total_drug_cost,total_30_day_fill_count,total_day_supply,bene_count,brand_percent_spending,Index
CAMPBELLSVILLE,73,3118414.0,224145,34167.0,185828.0,9709677.51,4037876.450000001,14162555.760000004,290955.30000000005,7745313,13946.0,0.7062840079225264,5268
RICH HILL,1,64779.0,1932,293.0,1617.0,70038.19,29124.69,99876.88,2676.3,74673,132.0,0.7062944319487292,5269
LITTLE EGG HARBOR TOWNSHIP,1,8087.0,207,41.0,166.0,4458.51,1853.95,6312.46,234.8,4442,98.0,0.7063030894453193,5270
LOLO,8,478776.0,9004,1495.0,7412.0,379206.18,157681.84000000003,539607.3500000001,15690.6,443944,981.0,0.7063040445566283,5271
ST. FRANCISVILLE,5,353875.0,22747,3226.0,19254.0,809505.79,336594.94,1156881.8299999998,33086.100000000006,940438,1414.0,0.7063129520910436,5272
JOURDANTON,14,1092364.0,64589,12712.0,51230.0,3240614.37,1347273.55,4640718.35,83224.20000000001,2146645,3240.0,0.7063412242206649,5273
JOHNSONVILLE,5,147775.0,24681,2905.0,21372.0,694658.51,288793.83999999997,1029267.59,29975.1,862892,940.0,0.7063468911330579,5274
HALLOCK,7,397096.0,21678,3902.0,17325.0,763721.66,317499.52999999997,1197862.75,30174.199999999997,765646,1229.0,0.7063509918816889,5275
JENNINGS,43,3026068.0,160767,27485.0,130487.0,5459889.730000001,2269177.6199999996,8071906.220000001,201373.40000000002,5533165,7813.0,0.7064099046827429,5276
BRECKENRIDGE,41,3050340.0,69631,10547.0,56954.0,3281144.9899999998,1363647.4499999995,4904952.7,112200.8,3168924,5142.0,0.7064136949895656,5277
PROSPERITY,7,203889.0,36762,5454.0,31095.0,1398808.81,581249.6,1987325.37,46469.0,1155937,1651.0,0.7064482557360517,5278
REEDSVILLE,14,360783.0,85437,13189.0,71207.0,3358606.68,1395574.62,4833343.41,128875.40000000001,3628414,3983.0,0.7064532183490771,5279
CLORIS,1,88101.0,1126,228.0,886.0,28252.01,11738.99,40321.14,1740.6,49307,65.0,0.7064592033207471,5280
BEULAH,19,1116625.0,25698,5097.0,19224.0,1038013.01,431297.01,1730347.9099999997,37362.4,1002779,2281.0,0.7064628947402128,5281
"FARMINGTON, MO",1,63640.0,8556,1881.0,6675.0,350562.64,145647.23,496209.87,15016.7,446871,535.0,0.7064805865308564,5282
DOUBLE SPRINGS,5,177765.0,13583,2065.0,11298.0,659372.7199999999,273931.07,938932.86,22351.3,629925,703.0,0.7064931344594668,5283
ZACHARY,86,6087615.0,168452,25143.0,135245.0,5883266.529999998,2444119.3200000008,9927265.340000002,224316.6,6212371,15796.0,0.706496208531036,5284
HARRISONVILLE,37,2393937.0,191953,34540.0,154711.0,8297843.699999999,3447113.62,11977409.059999999,249991.2,6430803,9869.0,0.7065026695218335,5285
SAC CITY,9,455247.0,44376,6755.0,37256.0,1714423.4,712193.9099999999,2452227.86,61451.600000000006,1652532,2566.0,0.706507529199155,5286
WELCH,21,570389.0,44610,6431.0,36427.0,1639449.26,680919.9099999999,3078690.53,52583.99999999999,1432089,3532.0,0.7065467345439692,5287
ANAMOSA,21,1096305.0,49522,7907.0,40643.0,1876641.95,779430.4299999998,2719918.5099999993,87347.29999999999,2419653,4302.0,0.7065477447568654,5288
VALLEY CITY,28,1570848.0,72056,12359.0,57859.0,2502511.6499999994,1039339.9199999997,3759866.95,111650.5,2963916,5758.0,0.706554636901399,5289
NEW WILMINGTON,14,225988.0,67368,12507.0,53804.0,3329605.11,1382802.8899999997,4766243.199999999,94715.3,2551120,4930.0,0.7065612973240007,5290
VALLEY SPRINGS,8,762016.0,19406,3270.0,15837.0,966002.89,401184.14,1381635.27,30641.7,887844,945.0,0.7065623567245222,5291
HETTINGER,17,996863.0,64525,10988.0,51468.0,2587210.0500000003,1074424.03,4030835.2799999993,88868.59999999999,2427035,3203.0,0.7065725284051322,5292
PEPPER PIKE,24,1058976.0,16371,3206.0,12079.0,657678.4299999999,273096.75,958992.1899999998,17681.5,402678,1626.0,0.7065921439804616,5293
DEQUINCY,7,494431.0,39568,5930.0,33247.0,1521906.62,631960.89,2168918.39,50529.1,1412694,1430.0,0.7065924960259046,5294
NEW ERA,3,148338.0,133,16.0,106.0,1478.1,613.74,2227.2,135.0,1403,96.0,0.7066027994492886,5295
EAST RUTHERFORD,9,63657.0,11924,1940.0,9802.0,637259.47,264590.69,908886.3400000001,26543.899999999998,770305,1273.0,0.706613468915945,5296
SCOTT TOWNSHIP,1,18433.0,159,21.0,138.0,5293.69,2197.93,7491.62,159.5,2893,86.0,0.706614857667634,5297
BULLHEAD CITY,141,12188264.0,288741,39970.0,238455.0,14039423.200000001,5828979.890000001,22639224.570000004,535685.9999999998,15219651,40198.0,0.7066206144703298,5298
CAMBRIA,8,747424.0,13131,2294.0,10712.0,662627.44,275075.54000000004,941747.9999999999,21641.300000000003,614857,1002.0,0.7066496045474868,5299
KATY,474,36721176.0,465126,70316.0,364417.0,26918745.259999983,11173704.059999997,48909923.62000001,771949.0999999996,21523860,56831.0,0.7066687950114728,5300
NORTHPORT,213,5249521.0,263951,36551.0,217941.0,14677226.500000004,6091835.630000001,22268519.58999999,412188.4,11453969,29939.0,0.7066870139889173,5301
INMAN,12,352188.0,40257,5241.0,34454.0,1468040.73,609220.71,2103348.5799999996,65667.8,1891766,2468.0,0.706719289989805,5302
SYLACOUGA,1,35150.0,7630,1036.0,6511.0,271557.98,112655.49,387881.76,11256.6,315870,384.0,0.7067893272976609,5303
RICHFIELD SPRINGS,2,26878.0,8992,1475.0,7395.0,435032.67000000004,180404.11,620496.48,14621.2,421369,495.0,0.7068681693024587,5304
TOLUCA,3,184107.0,645,115.0,530.0,23161.74,9604.76,32766.5,1209.0,32310,198.0,0.706872568019166,5305
GORDONSVILLE,10,338767.0,44180,7523.0,36084.0,1721200.27,713601.25,2458784.0400000005,54971.5,1550685,1980.0,0.7069160487463471,5306
NEW LENOX,111,6710061.0,175048,25205.0,143106.0,8523353.75,3533241.9499999993,12959393.47,315739.0000000001,8892582,18794.0,0.7069453071234694,5307
NEWTON FALLS,9,399996.0,18849,3075.0,15027.0,913569.2000000001,378685.28,1306841.9,31246.800000000003,888216,1105.0,0.7069576574422092,5308
WESTCHESTER,73,4410250.0,67282,10717.0,53608.0,3585475.8800000004,1486146.2300000002,5388091.360000003,108436.9,2997346,7346.0,0.7069682642423846,5309
ELMORE,6,253105.0,25908,3739.0,21683.0,925571.2,383626.15,1344622.75,41215.4,1172829,1885.0,0.7069760720184775,5310
RICH CREEK,1,24147.0,11769,1941.0,9769.0,462137.43,191528.94,655826.72,17771.4,505775,410.0,0.7069928195938855,5311
LAKESIDE PARK,10,410170.0,20036,3277.0,16114.0,937050.98,388323.48,1438690.33,35217.5,988524,2141.0,0.707008478192646,5312
IDABEL,37,2765565.0,89021,15100.0,72153.0,3413338.41,1414439.56,5020781.06,125674.09999999999,3489553,4943.0,0.707020586118628,5313
COLORADO CITY,12,960172.0,53731,7921.0,45016.0,2172679.3200000003,900300.1399999999,3181457.6999999997,73406.40000000001,1982464,2713.0,0.707026958130075,5314
ROUND LAKE BEACH,16,961168.0,17808,2809.0,14641.0,672913.1500000001,278800.19999999995,962291.0200000001,26904.199999999997,720249,1507.0,0.7070544402891901,5315
GRAY COURT,3,88935.0,32578,4833.0,27421.0,984875.91,408017.82,1449659.24,40610.899999999994,1038529,903.0,0.7070718237779705,5316
ST MICHAELS,6,194826.0,13410,2149.0,10977.0,639697.1799999999,265012.19,914588.9899999999,23471.7,679553,1357.0,0.707074781374266,5317
AIBONITO,86,60630.0,362195,47921.0,297146.0,10577321.969999999,4381849.509999999,20026109.88,461567.69999999995,13056198,23628.0,0.7070793983571609,5318
NANCY,4,170176.0,6179,980.0,5078.0,250674.81,103836.62,358997.77,8056.799999999999,226310,707.0,0.7070993733544783,5319
COLMAR,18,340470.0,19531,3022.0,15790.0,1297912.25,537567.0,1942811.4300000004,22692.600000000002,593603,1420.0,0.7071244471981909,5320
CLAYTON,190,7963056.0,382137,58906.0,311370.0,16740015.059999999,6933264.750000001,26335264.780000005,611753.9,17287070,35216.0,0.7071269885015565,5321
HOFFMAN ESTATES,278,16728959.0,380650,61796.0,307367.0,20273141.389999993,8394566.619999992,30665925.050000023,592470.2000000001,16174971,36398.0,0.7071769177685302,5322
WARTBURG,15,568305.0,62881,9703.0,52186.0,2673648.7800000003,1107073.92,3885846.13,83580.0,2382401,3220.0,0.7071792861190269,5323
N SYRACUSE,14,184968.0,32773,5131.0,27146.0,1677617.1500000001,694586.3899999998,2418897.9000000004,51973.09999999999,1409855,3750.0,0.707197810690393,5324
CASSOPOLIS,19,931589.0,64209,9821.0,53122.0,2988787.25,1237385.0,4299605.95,80664.2,2197883,3621.0,0.707209047146623,5325
CALIFON,10,78300.0,11720,1799.0,9687.0,652897.8500000001,270231.54000000004,958690.8300000001,20742.1,591781,1388.0,0.7072658037677687,5326
SEASIDE,65,6215297.0,64891,9012.0,53170.0,2797915.15,1158004.76,4317760.219999999,105698.10000000002,2983038,7697.0,0.7072729513373793,5327
BRYON CENTER,2,98630.0,6937,1021.0,5834.0,351998.36,145674.23,502010.92,15233.8,443937,577.0,0.7072890230904619,5328
LUDHIANA,1,14101.0,73,12.0,61.0,1692.78,700.31,2393.09,76.9,1561,27.0,0.7073616119744764,5329
N BABYLON,1,11703.0,225,29.0,196.0,10264.31,4246.19,14510.5,253.0,4979,106.0,0.70737121394852,5330
DEXTER,71,3641039.0,118486,17610.0,96490.0,5214373.16,2157058.6300000004,8060510.269999998,192367.3,5345758,9769.0,0.7073758950159125,5331
LYNN,250,611875.0,398161,51836.0,326404.0,18150878.19,7508177.58,29528970.34000002,535130.8999999999,14814327,32108.0,0.7073868326527277,5332
MADELIA,10,560620.0,21775,3109.0,18095.0,943132.78,390085.02,1386531.21,37466.3,1047056,1878.0,0.7074108821529386,5333
LYKENS,11,187528.0,48659,7402.0,40112.0,1957234.5699999998,809461.0,2959457.9,79355.70000000001,2250492,4157.0,0.7074267914485438,5334
DRUMS,11,200442.0,69763,12868.0,55725.0,2801481.9499999997,1158435.9200000004,4069165.06,88268.50000000001,2393755,3540.0,0.7074596095095275,5335
TRAER,3,152025.0,14326,2422.0,11821.0,530809.07,219474.86,753486.9600000001,19045.9,502924,814.0,0.7074775945154523,5336
EDWARDS AFB,5,467630.0,5433,895.0,4449.0,249993.63,103365.43,358585.36,7819.400000000001,220249,416.0,0.7074776291288527,5337
CLIMAX,2,54466.0,9330,1389.0,7688.0,323323.19,133651.46,518194.13999999996,11817.1,333118,503.0,0.7075298159318028,5338
HOLTS SUMMIT,3,195129.0,10620,1915.0,8624.0,397183.61,164163.08,564767.12,16925.199999999997,494617,632.0,0.7075549158399776,5339
MUNNSVILLE,1,13409.0,4161,687.0,3434.0,240429.64,99371.37,341548.49,7617.0,218965,224.0,0.7075601099596497,5340
EMPIRE,3,240268.0,3478,512.0,2841.0,150881.9,62359.97,214643.27000000002,7570.599999999999,216152,315.0,0.7075622625143927,5341
TEMPLE TERRACE,178,5986546.0,150663,16192.0,120494.0,8205077.04,3390817.190000001,20341503.23,228979.80000000002,6206073,23411.0,0.7075846741316818,5342
SUGARLOAF,11,200739.0,45203,6859.0,37791.0,1546710.58,639113.56,2236924.8200000003,62548.3,1793310,2866.0,0.7076097988377053,5343
BUFORD,66,2014281.0,81943,11557.0,67069.0,3641269.8199999994,1504566.8200000003,5601464.250000001,132183.00000000003,3707404,7664.0,0.7076147329853828,5344
BLAKELY,14,472018.0,38246,5749.0,31915.0,1934166.03,799128.1,2750949.7100000004,56479.4,1605000,2430.0,0.7076318676321893,5345
MARS HILL,13,325810.0,49094,8252.0,38339.0,1613508.88,666583.43,2496192.44,62534.899999999994,1619715,2875.0,0.7076506827918734,5346
JANE LEW,7,184646.0,19549,2831.0,16351.0,890730.14,367979.95999999996,1285456.83,34082.0,971745,2074.0,0.7076531283891342,5347
PLYMOUTHY,1,27962.0,8278,888.0,7390.0,741430.56,306221.75,1047652.31,9206.6,270335,358.0,0.7077067008996525,5348
YELM,30,2957910.0,83003,15927.0,65588.0,3324763.7600000002,1373155.38,4788853.61,106328.9,2733182,4083.0,0.7077098734398395,5349
NEWBURY PARK,49,4474680.0,45827,6974.0,36636.0,2436190.4900000007,1006064.5900000003,3966785.2799999993,71652.1,2014074,4950.0,0.7077309593221662,5350
ALEDO,28,1965677.0,61933,10225.0,50314.0,2507744.7899999996,1035410.6300000001,3700037.250000001,88570.2,2474249,3965.0,0.7077716026354834,5351
BARNWELL,24,715496.0,45274,6635.0,37818.0,1800642.6399999997,743432.22,2636408.4499999997,65000.700000000004,1838532,3071.0,0.7077789526995287,5352
BAILEY,4,175355.0,18621,2876.0,15641.0,714869.99,295139.88,1012766.59,22842.4,647561,568.0,0.7077851526342015,5353
TUSCOLA,17,1070810.0,37793,5703.0,31131.0,1427181.81,589207.71,2079271.0399999998,61582.5,1753548,3330.0,0.7077907298387467,5354
LIBERAL,58,3931984.0,68339,10090.0,54725.0,2878735.67,1188355.16,4612664.78,98648.40000000005,2690613,6774.0,0.7078119939603119,5355
MCCONNELSVILLE,3,131268.0,737,99.0,586.0,50697.21,20927.9,71851.45999999999,774.8,19509,204.0,0.7078133632185696,5356
STONINGTON,7,34464.0,21620,3661.0,17774.0,945615.73,390337.30000000005,1341074.4100000001,32824.8,929397,1328.0,0.7078210900872764,5357
BATESVILLE,248,14934265.0,588217,83427.0,488187.0,21417707.43000001,8838991.389999999,34022971.330000006,764619.3999999997,20827225,47149.0,0.7078666300450026,5358
CHEROKEE VILLAGE,11,797819.0,59721,9550.0,49657.0,2123355.98,876239.44,3020199.17,75308.40000000001,2102369,2757.0,0.7078807914702043,5359
WARRIOR,17,598060.0,30813,3821.0,25747.0,1582180.9,652814.66,2404155.8000000003,62612.700000000004,1769917,3319.0,0.7079123235484189,5360
ORMOND BCH,1,32176.0,2392,366.0,2012.0,82271.33,33944.98,116983.59,4310.2,112721,866.0,0.7079155240774725,5361
MONAHANS,8,638048.0,13254,1545.0,11273.0,535933.5,221100.04,858998.75,20987.7,585967,1348.0,0.7079389111346374,5362
WAITE PARK,14,789418.0,15629,2564.0,12775.0,1195528.36,493183.21,1693764.3800000001,17484.199999999997,485930,1086.0,0.7079529632168032,5363
WENDOVER,3,252249.0,82,17.0,65.0,1239.02,511.09999999999997,1750.12,87.2,1258,53.0,0.7079628825451969,5364
SHERIDAN,172,13477661.0,242213,41891.0,191595.0,10306932.250000006,4250226.909999999,15901890.799999999,368786.49999999994,10288994,20563.0,0.7080318444495185,5365
KITTS HILL,2,91290.0,3096,366.0,2564.0,103220.17,42559.57,190314.75,4449.3,128243,335.0,0.7080556598605541,5366
MINT HILL,29,818583.0,57149,7959.0,47772.0,2420775.3899999997,997752.0099999998,3584054.4499999997,102707.1,2940393,4978.0,0.7081339731253873,5367
FRYEBURG,6,24222.0,19376,3078.0,16197.0,872295.6299999999,359480.75,1235634.96,31228.1,871295,1165.0,0.7081607052734685,5368
CLACKAMAS,354,34344227.0,371932,63673.0,292535.0,19546560.429999996,8055038.190000004,30385438.91999998,708077.2999999998,20075488,59799.0,0.7081676934406488,5369
MT WASHINGTON,16,640752.0,39912,6617.0,32438.0,2005031.53,826049.8999999999,2878701.7,74861.3,2137805,2916.0,0.7082210736693647,5370
VONORE,17,644045.0,50710,7446.0,42082.0,2157731.79,888855.49,3148217.9599999995,80465.9,2284231,3604.0,0.708245519228978,5371
DUNDEE,22,989302.0,52728,9366.0,42159.0,2887659.4999999995,1189509.3499999999,4282910.87,89828.2,2573518,4091.0,0.7082511434374369,5372
GREENFIELD,519,17930650.0,815194,122304.0,663701.0,43100780.10999999,17752793.539999984,67078911.09,1226670.4000000006,34256791,88146.0,0.7082703204563567,5373
OAKES,16,935584.0,61601,10453.0,50689.0,2604155.4299999997,1072566.79,3697496.27,94030.5,2597298,4231.0,0.7082817994338446,5374
SOUTH LAKE TAHOE,100,9614006.0,67162,9585.0,53725.0,3242279.53,1335322.4899999998,4809590.890000001,105571.2,2859720,10092.0,0.7082921398221509,5375
BARRY,5,311560.0,26816,4791.0,21664.0,1056339.59,434972.51,1500585.8799999997,37619.1,1022773,1460.0,0.7083289876076242,5376
MARKSVILLE,38,2711338.0,193823,38188.0,151707.0,7306683.170000001,3008392.6899999995,10666569.170000002,234179.50000000003,6131183,7954.0,0.7083499209476489,5377
OVID,8,253548.0,24406,3710.0,20013.0,1157894.45,476715.32,1726336.2899999998,40345.3,1109169,1649.0,0.7083613907434311,5378
DUMAS,45,3460235.0,86668,12413.0,71489.0,3020006.0800000005,1243334.6400000004,4546991.989999999,120489.50000000003,3349840,6189.0,0.7083661096643479,5379
E LIVERPOOL,3,131760.0,38537,6682.0,31521.0,1613573.19,664265.4099999999,2288691.85,49265.2,1333522,1270.0,0.708379070404725,5380
MOYOCK,12,335496.0,25224,3441.0,21012.0,1029799.23,423939.64,1571061.54,37658.100000000006,1081394,1784.0,0.7083797862541846,5381
RUTHER GLEN,5,112730.0,8240,1202.0,6834.0,442114.69,182004.31,661395.5399999999,17099.3,499864,835.0,0.7083820393226292,5382
BARRON,38,2082856.0,62295,8717.0,51594.0,2918106.1500000004,1201250.33,4407529.779999998,105523.8,2949988,5542.0,0.7083888379575248,5383
ERIN,9,333549.0,49833,8792.0,40451.0,1997888.2000000002,822269.1499999999,2846372.5000000005,65735.4,1775623,2295.0,0.7084314639394146,5384
NEW PARIS,16,371654.0,117268,21349.0,94585.0,5547046.800000001,2282911.44,7968093.660000001,152664.0,4145006,4592.0,0.7084388741261027,5385
MORTON GROVE,114,6846042.0,94583,11626.0,73402.0,5144638.31,2117098.64,10340269.159999998,157952.59999999998,4281108,15249.0,0.7084583682145082,5386
MARKHAM,4,241712.0,1149,139.0,962.0,23342.54,9605.53,34470.880000000005,1203.5,28736,176.0,0.7084645625677013,5387
DOZIER,1,36028.0,7023,1029.0,5945.0,235309.39,96804.88,334183.25,10614.7,308035,269.0,0.7085193599178982,5388
BIEBER,3,288027.0,10624,1511.0,9024.0,553391.99,227654.55,783635.74,17534.0,505112,691.0,0.7085262678457035,5389
MOOREFIELD,20,536720.0,25766,3634.0,20686.0,1176019.96,483723.43000000005,1902004.2799999998,37710.6,1049209,2116.0,0.7085552905862151,5390
VAN BUREN,55,3422259.0,239300,37598.0,198738.0,9089474.43,3738359.4399999995,13244329.69,322955.69999999995,8889885,14008.0,0.708574379908149,5391
VELVA,3,176370.0,12204,1957.0,10130.0,504366.68000000005,207421.96000000002,722041.71,20936.199999999997,598872,698.0,0.7085905164207172,5392
TWIN LAKES,5,265905.0,11447,1924.0,9388.0,554071.28,227857.52000000002,786648.9500000001,21847.9,632097,672.0,0.7085955652228182,5393
TOA ALTU,1,953.0,8463,1235.0,7086.0,163786.21,67353.7,234089.48,8855.0,254736,238.0,0.7086020324227003,5394
GORMAN,1,76454.0,7154,1321.0,5816.0,249829.01,102736.79,353513.56,8910.9,242308,311.0,0.7086025076737449,5395
DICKSON,143,5298865.0,301800,45224.0,248927.0,13970721.489999998,5745052.540000001,20828024.42,446012.19999999995,12434109,26679.0,0.7086062900062563,5396
WOODWAY,12,941852.0,20569,3215.0,16700.0,805734.72,331328.36,1148842.1700000002,33280.700000000004,947428,1382.0,0.7086103965313867,5397
AMERICAN FORK,138,11592414.0,166818,19644.0,138253.0,8722822.88,3586826.650000001,15035445.140000002,268014.1,6788947,16915.0,0.7086166717209536,5398
UPTON,13,20384.0,30649,4935.0,25032.0,1998996.3199999998,821960.77,3163463.17,51118.200000000004,1507188,2762.0,0.7086234409896678,5399
JAL,3,264756.0,5774,866.0,4801.0,251965.56,103593.75,359066.16000000003,8469.0,240608,304.0,0.7086456546447905,5400
SAINT STEPHENS CHURCH,2,46296.0,7293,1017.0,6204.0,262615.0,107971.73000000001,372959.69,11241.099999999999,325450,373.0,0.7086465292483625,5401
HUMBOLDT,48,2173774.0,165458,25730.0,136647.0,6528234.339999999,2683947.9499999997,9585516.170000002,230568.40000000008,6106755,11209.0,0.708652318689625,5402
EAST HANOVER,23,182528.0,22220,4310.0,17024.0,1222756.8599999999,502706.5099999999,1819233.31,38544.2,1076815,3177.0,0.708654197625766,5403
WISCONSIN RAPIDS,92,5014454.0,150939,23910.0,123016.0,7580598.819999998,3115918.309999999,12285855.200000003,263181.60000000003,7330351,14014.0,0.7086978619179756,5404
CLINTONDALE,3,37545.0,10473,1603.0,8778.0,915991.37,376489.93,1292983.75,10577.4,304462,434.0,0.7087076385553895,5405
WEDOWEE,7,253946.0,16156,2141.0,13623.0,638985.1799999999,262629.18999999994,911415.85,24696.2,684274,1869.0,0.7087122846101045,5406
CLARENCE,24,511926.0,34092,4858.0,28205.0,1698635.9700000002,698140.78,2505166.4900000007,57856.0,1636310,3388.0,0.7087168089393391,5407
N MANCHESTER,3,140886.0,20125,2926.0,16780.0,989880.22,406832.67000000004,1417050.73,39442.1,1127948,1149.0,0.7087213321271775,5408
TOWNVILLE,1,16360.0,5028,934.0,4049.0,266758.65,109634.82,378263.83,8481.7,235057,354.0,0.7087228426146713,5409
EAST RIDGE,31,1159772.0,178075,29747.0,145032.0,5113844.66,2101554.89,7692260.14,193125.10000000003,3263125,7932.0,0.7087403302565551,5410
PARK FOREST,9,544194.0,24797,4450.0,19810.0,1051638.18,432174.24,1521100.85,32595.1,836470,1295.0,0.708740650654481,5411
HARRIS,29,369518.0,14115,1795.0,11212.0,723022.8899999999,297051.91000000003,1145836.62,18393.999999999996,481125,2664.0,0.7087939923621287,5412
EAST HAVEN,35,227928.0,39997,6924.0,31546.0,2035115.15,836033.8600000001,2974253.749999999,75980.29999999999,2166292,4436.0,0.7088155797249966,5413
CENTRE,38,1366480.0,153649,22306.0,129004.0,6842067.95,2810507.04,9864355.3,220511.69999999995,6157032,10239.0,0.7088334415519522,5414
MT GILEAD,2,86676.0,9037,1395.0,7427.0,343813.73,141217.01,489233.26,13446.5,387355,282.0,0.708849360764227,5415
SOUTH HADLEY,30,32250.0,68750,10995.0,56217.0,3085884.68,1267413.51,4433594.45,116963.6,3343432,6141.0,0.7088613151032505,5416
IOLA,35,2288999.0,90926,14028.0,74733.0,3361992.93,1380580.44,4915048.180000001,125365.49999999997,3200172,5811.0,0.7088963454454685,5417
EMPORIA,111,5997429.0,270617,42206.0,222862.0,10996882.989999998,4515235.250000004,16057637.839999996,397763.4,10909867,20710.0,0.7089220711097414,5418
SAN PEDRO,141,12793159.0,193176,27183.0,160191.0,9760378.14,4007445.8700000006,14589685.970000003,297947.69999999995,8055423,18154.0,0.7089267071478204,5419
BALDWIN,96,2981524.0,103511,14257.0,84322.0,4816144.13,1977120.06,8138941.96,162546.1,4568980,9902.0,0.7089587560998419,5420
REVERE,95,204095.0,101172,15240.0,81097.0,5067573.05,2080308.68,7770828.569999998,180935.3,5146603,10437.0,0.7089615135531908,5421
GROVES,10,776190.0,31411,5897.0,24900.0,1429947.9,586976.99,2071510.28,42096.7,1131843,1693.0,0.7089742940303543,5422
MILL HALL,18,319518.0,38181,5588.0,31383.0,1393027.13,571760.27,2094759.85,52637.299999999996,1481958,2664.0,0.7089963677495081,5423
HARTSELLE,27,962280.0,127986,19438.0,106296.0,5291237.5600000005,2171678.73,7730174.32,207986.8,5845212,7977.0,0.7090040078688863,5424
BLACKSHEAR,9,283644.0,68098,11723.0,55808.0,2509191.71,1029735.06,3561011.06,86465.2,2221227,3483.0,0.7090261746218613,5425
AITKIN,36,2031516.0,77285,11738.0,63599.0,3752676.9700000007,1540011.8800000001,5581422.329999999,140338.8,3975679,7244.0,0.7090303390874754,5426
INDPLS,9,416131.0,25909,3872.0,21716.0,1526724.64,626477.75,2163392.3000000003,35120.3,966903,1414.0,0.7090483677198595,5427
HURRICANE,100,3559187.0,292016,48736.0,235944.0,13836126.46,5676988.519999999,20705829.530000005,445199.3000000001,12064712,22560.0,0.7090680536747394,5428
EASTPOINTE,83,3985743.0,120397,18837.0,98161.0,5852017.470000001,2400992.090000001,9192549.25,176597.80000000002,5005865,9042.0,0.7090767831365506,5429
GODLEY,2,136451.0,241,53.0,102.0,4747.99,1947.47,7177.49,241.0,3101,65.0,0.7091357427271614,5430
